Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","1996","1996","1000 USD","374846","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","1997","1997","1000 USD","411095","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","1998","1998","1000 USD","432361","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","1999","1999","1000 USD","509651","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2000","2000","1000 USD","457182","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2001","2001","1000 USD","376297","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2002","2002","1000 USD","410709","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2003","2003","1000 USD","395510","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2004","2004","1000 USD","409024","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2005","2005","1000 USD","517432","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2006","2006","1000 USD","446717","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2007","2007","1000 USD","509742","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2008","2008","1000 USD","1144253","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2009","2009","1000 USD","1075060","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2010","2010","1000 USD","1132358","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2011","2011","1000 USD","1030745","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2012","2012","1000 USD","907510","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2013","2013","1000 USD","1125008","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2014","2014","1000 USD","1037375","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2015","2015","1000 USD","1401541","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2016","2016","1000 USD","1169225","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2017","2017","1000 USD","764605","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2018","2018","1000 USD","1163723","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2019","2019","1000 USD","1070846","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2020","2020","1000 USD","1362923","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2021","2021","1000 USD","1573201","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2022","2022","1000 USD","1135275","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2023","2023","1000 USD","1291777","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","0113","Rice","2024","2024","1000 USD","1794970","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1961","1961","1000 USD","265273","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1962","1962","1000 USD","295786","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1963","1963","1000 USD","300589","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1964","1964","1000 USD","308677","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1965","1965","1000 USD","219616","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1966","1966","1000 USD","281862","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1967","1967","1000 USD","332848","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1968","1968","1000 USD","390726","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1969","1969","1000 USD","395445","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1970","1970","1000 USD","464412","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1971","1971","1000 USD","401141","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1972","1972","1000 USD","377192","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1973","1973","1000 USD","377184","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1974","1974","1000 USD","460497","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1975","1975","1000 USD","331701","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1976","1976","1000 USD","359999","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1977","1977","1000 USD","482047","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1978","1978","1000 USD","543319","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1979","1979","1000 USD","551001","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1980","1980","1000 USD","613072","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1981","1981","1000 USD","640704","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1982","1982","1000 USD","619518","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1983","1983","1000 USD","713754","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1984","1984","1000 USD","695411","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1985","1985","1000 USD","764820","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1986","1986","1000 USD","743831","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1987","1987","1000 USD","611530","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1988","1988","1000 USD","711768","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1989","1989","1000 USD","593023","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1990","1990","1000 USD","729410","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1991","1991","1000 USD","686588","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1992","1992","1000 USD","672420","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1993","1993","1000 USD","738607","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1994","1994","1000 USD","771281","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1995","1995","1000 USD","807550","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1996","1996","1000 USD","592472","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1997","1997","1000 USD","643585","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1998","1998","1000 USD","773767","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1999","1999","1000 USD","821118","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2000","2000","1000 USD","821923","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2001","2001","1000 USD","774554","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2002","2002","1000 USD","821802","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2003","2003","1000 USD","882649","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2004","2004","1000 USD","755276","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2005","2005","1000 USD","932886","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2006","2006","1000 USD","960476","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2007","2007","1000 USD","899836","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2008","2008","1000 USD","1113658","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2009","2009","1000 USD","1049474","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2010","2010","1000 USD","1235979","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2011","2011","1000 USD","1119374","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2012","2012","1000 USD","1105307","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2013","2013","1000 USD","1328055","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2014","2014","1000 USD","971685","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2015","2015","1000 USD","1384959","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2016","2016","1000 USD","1270313","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","684908","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","1129416","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","1319737","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","1471731","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","1479971","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","975106","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","1297140","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","1350315","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","1991","1991","1000 USD","1181344","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","1992","1992","1000 USD","881492","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","1993","1993","1000 USD","1051552","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","1994","1994","1000 USD","1106909","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","1995","1995","1000 USD","1148644","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","1996","1996","1000 USD","1278423","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","1997","1997","1000 USD","1510036","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","1998","1998","1000 USD","1817453","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","1999","1999","1000 USD","313411","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2000","2000","1000 USD","364258","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2001","2001","1000 USD","302151","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2002","2002","1000 USD","307612","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2003","2003","1000 USD","287835","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2004","2004","1000 USD","349982","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2005","2005","1000 USD","372955","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2006","2006","1000 USD","379502","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2007","2007","1000 USD","490143","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2008","2008","1000 USD","581478","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2009","2009","1000 USD","578254","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2010","2010","1000 USD","912378","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2011","2011","1000 USD","1061211","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2012","2012","1000 USD","904709","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2013","2013","1000 USD","924029","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2014","2014","1000 USD","951054","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2015","2015","1000 USD","889950","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2016","2016","1000 USD","692735","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2017","2017","1000 USD","975463","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2018","2018","1000 USD","831041","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2019","2019","1000 USD","697315","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2020","2020","1000 USD","763743","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2021","2021","1000 USD","851098","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2022","2022","1000 USD","780205","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2023","2023","1000 USD","838199","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2024","2024","1000 USD","973731","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1961","1961","1000 USD","101340","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1962","1962","1000 USD","103971","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1963","1963","1000 USD","107872","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1964","1964","1000 USD","107241","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1965","1965","1000 USD","112013","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1966","1966","1000 USD","109106","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1967","1967","1000 USD","108335","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1968","1968","1000 USD","110328","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1969","1969","1000 USD","107794","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1970","1970","1000 USD","104148","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1971","1971","1000 USD","106878","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1972","1972","1000 USD","102503","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1973","1973","1000 USD","103694","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1974","1974","1000 USD","100137","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1975","1975","1000 USD","104991","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1976","1976","1000 USD","96490","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1977","1977","1000 USD","102362","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1978","1978","1000 USD","97557","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1979","1979","1000 USD","102286","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1980","1980","1000 USD","93922","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1981","1981","1000 USD","103136","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1982","1982","1000 USD","92176","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1983","1983","1000 USD","87990","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1984","1984","1000 USD","102110","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1985","1985","1000 USD","105072","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1986","1986","1000 USD","103689","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1987","1987","1000 USD","104696","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1988","1988","1000 USD","111383","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1989","1989","1000 USD","101584","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1990","1990","1000 USD","114432","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1991","1991","1000 USD","513843","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1992","1992","1000 USD","381824","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1993","1993","1000 USD","494703","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1994","1994","1000 USD","516788","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1995","1995","1000 USD","524640","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1996","1996","1000 USD","551633","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1997","1997","1000 USD","590895","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1998","1998","1000 USD","597766","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","1999","1999","1000 USD","605619","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2000","2000","1000 USD","652733","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2001","2001","1000 USD","629667","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2002","2002","1000 USD","661567","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2003","2003","1000 USD","646844","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2004","2004","1000 USD","657641","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2005","2005","1000 USD","676781","E","Estimated value"
